# OGLE EWS map.dat file for OGLE-2024-BLG-0521
# EWS paper: Udalski et al. 2015, Acta Astron., 65, 1
# EWS website: https://ogle.astrouw.edu.pl/ogle4/ews/ews.html
col0   col1    col2    V       col4  I       col6 col7 col8 col9 col10 col11
115854 1225.54 1684.82 99.999  9.999 19.601   0   0 9.999 3205   3 0.170
115855 1358.76 1683.31 99.999  9.999 19.778   0   0 9.999 3205   1 0.204
115858 1366.35 1685.96 99.999  9.999 19.495   0   0 9.999 3215   7 0.201
115861 1281.83 1582.60 99.999  9.999 18.167   0   0 9.999 3226   0 0.248
115876 1126.86 1639.33 99.999  9.999 99.999   0   0 9.999    0   0 9.999
115914 1357.32 1598.21 99.999  9.999 20.314   0   0 9.999 3072   1 0.318
115916 1272.99 1656.91 99.999  9.999 20.138   0   0 9.999 3144   2 0.320
115921 1273.85 1626.88 99.999  9.999 19.776   0   0 9.999 3204   5 0.218
115928 1117.46 1531.14 99.999  9.999 20.144   0   0 9.999 3192   0 0.268
115929 1333.35 1541.46 99.999  9.999 20.466   0   0 9.999 3068   0 0.331
115930 1234.42 1577.72 99.999  9.999 19.789   0   0 9.999 3208   3 0.198
116424 1224.08 1525.32 99.999  9.999 20.520   0   0 9.999 2956   0 0.479
116428 1391.88 1524.00 99.999  9.999 20.383   0   0 9.999 3091   0 0.342
116429 1235.34 1527.40 99.999  9.999 19.871   0   0 9.999 3186   1 0.274
116431 1266.95 1530.22 99.999  9.999 20.093   0   0 9.999 3183   4 0.240
116434 1161.02 1531.73 99.999  9.999 20.400   0   0 9.999 3141   0 0.331
116439 1339.86 1535.73 99.999  9.999 20.525   0   0 9.999 3052   1 0.339
116441 1181.20 1539.05 99.999  9.999 19.912   0   0 9.999 3209   2 0.239
116442 1102.08 1540.23 99.999  9.999 19.925   0   0 9.999 3197   5 0.212
116443 1250.62 1540.48 99.999  9.999 19.811   0   0 9.999 3207   3 0.205
116444 1259.29 1540.97 99.999  9.999 19.834   0   0 9.999 3195   1 0.203
116445 1345.21 1539.39 99.999  9.999 19.873   0   0 9.999 3215   3 0.199
116446 1233.81 1541.40 99.999  9.999 19.173   0   0 9.999 3153   2 0.230
116448 1351.62 1543.19 99.999  9.999 20.122   0   0 9.999 3210   1 0.244
116449 1237.51 1544.31 99.999  9.999 19.558   0   0 9.999 3193   1 0.248
116454 1231.94 1550.50 99.999  9.999 19.757   0   0 9.999 2904   1 0.364
116455 1340.83 1550.52 99.999  9.999 20.044   0   0 9.999 3197   4 0.226
116458 1134.58 1551.24 99.999  9.999 19.744   0   0 9.999 3218   1 0.197
116460 1383.51 1553.00 99.999  9.999 20.035   0   0 9.999 3181   3 0.257
116461 1284.73 1555.23 99.999  9.999 20.256   0   0 9.999 3094   1 0.336
116463 1116.80 1555.37 99.999  9.999 20.707   0   0 9.999 3048   0 0.392
116467 1358.78 1556.94 99.999  9.999 19.984   0   0 9.999 3212   1 0.214
116468 1139.03 1560.49 99.999  9.999 20.044   0   0 9.999 3152   3 0.269
116470 1364.84 1561.21 99.999  9.999 19.993   0   0 9.999 3198   2 0.223
116471 1113.96 1561.96 99.999  9.999 20.708   0   0 9.999 2991   0 0.391
116473 1105.71 1565.57 99.999  9.999 20.300   0   0 9.999 3139   0 0.304
116478 1121.27 1568.83 99.999  9.999 19.618   0   0 9.999 3210   1 0.202
116479 1326.77 1568.97 99.999  9.999 20.103   0   0 9.999 3188   2 0.242
116480 1362.72 1568.79 99.999  9.999 19.701   0   0 9.999 3219   2 0.177
116483 1117.21 1572.32 99.999  9.999 19.444   0   0 9.999 3206   8 0.169
116486 1162.39 1573.33 99.999  9.999 20.030   0   0 9.999 3200   1 0.275
116487 1280.25 1572.03 99.999  9.999 19.773   0   0 9.999 3200   4 0.220
116490 1246.49 1573.62 99.999  9.999 20.005   0   0 9.999 3196   3 0.215
116491 1319.15 1574.93 99.999  9.999 20.352   0   0 9.999 3155   1 0.296
116492 1368.60 1573.50 99.999  9.999 20.144   0   0 9.999 3112   1 0.317
116493 1332.63 1575.71 99.999  9.999 19.970   0   0 9.999 3210   2 0.215
116497 1175.56 1578.98 99.999  9.999 19.523   0   0 9.999 3198   7 0.185
116498 1360.91 1579.36 99.999  9.999 20.173   0   0 9.999 3182   1 0.262
116499 1321.11 1582.68 99.999  9.999 20.000   0   0 9.999 3192   1 0.220
116500 1325.63 1579.68 99.999  9.999 20.433   0   0 9.999 3165   2 0.313
116502 1308.75 1582.47 99.999  9.999 20.045   0   0 9.999 3201   4 0.225
116503 1385.99 1581.86 99.999  9.999 20.138   0   0 9.999 3143   3 0.262
116505 1350.81 1582.96 99.999  9.999 20.420   0   0 9.999 3136   0 0.310
116506 1160.00 1584.06 99.999  9.999 19.922   0   0 9.999 3207   1 0.276
116507 1258.92 1584.84 99.999  9.999 19.923   0   0 9.999 3202   5 0.211
116512 1212.74 1585.44 99.999  9.999 19.624   0   0 9.999 3209   5 0.204
116513 1239.34 1587.76 99.999  9.999 20.110   0   0 9.999 3188   1 0.238
116514 1222.17 1589.09 99.999  9.999 19.535   0   0 9.999 3212   8 0.158
116515 1172.29 1589.77 20.458  0.950 19.509  82   0 0.254 3221   1 0.238
116516 1150.93 1592.02 99.999  9.999 99.999   0   0 9.999    0   0 9.999
116517 1214.71 1589.85 99.999  9.999 20.107   0   0 9.999 3164   2 0.264
116518 1262.21 1590.33 99.999  9.999 20.488   0   0 9.999 3134   1 0.330
116519 1287.49 1591.73 99.999  9.999 20.065   0   0 9.999 3202   2 0.255
116526 1366.15 1595.26 99.999  9.999 20.503   0   0 9.999 3105   2 0.342
116529 1268.36 1602.63 99.999  9.999 19.691   0   0 9.999 3218   3 0.164
116532 1197.32 1605.11 99.999  9.999 19.597   0   0 9.999 3221   2 0.278
116533 1259.59 1604.78 99.999  9.999 20.748   0   0 9.999 3066   2 0.390
116534 1228.13 1607.35 99.999  9.999 20.078   0   0 9.999 3194   1 0.237
116538 1150.52 1605.60 99.999  9.999 19.806   0   0 9.999 3136   0 0.321
116539 1156.94 1606.50 99.999  9.999 19.529   0   0 9.999 3089   0 0.328
116540 1364.43 1608.55 99.999  9.999 20.143   0   0 9.999 3191   1 0.250
116541 1238.19 1611.62 99.999  9.999 19.552   0   0 9.999 3209   6 0.149
116544 1281.53 1613.17 99.999  9.999 20.213   0   0 9.999 3192   1 0.267
116545 1373.19 1613.27 99.999  9.999 20.087   0   0 9.999 3198   2 0.235
116547 1122.93 1615.87 99.999  9.999 19.685   0   0 9.999 3213   4 0.202
116548 1264.53 1615.28 99.999  9.999 20.448   0   0 9.999 3174   1 0.312
116551 1243.71 1618.21 99.999  9.999 19.795   0   0 9.999 3215   2 0.186
116554 1230.88 1622.98 99.999  9.999 19.370   0   0 9.999 3207  11 0.145
116557 1348.91 1624.35 99.999  9.999 20.080   0   0 9.999 3188   2 0.243
116558 1357.22 1624.12 99.999  9.999 20.360   0   0 9.999 3147   1 0.293
116559 1113.35 1626.93 99.999  9.999 19.494   0   0 9.999 3220   3 0.161
116560 1343.61 1627.51 99.999  9.999 20.026   0   0 9.999 3205   2 0.222
116563 1252.79 1629.54 99.999  9.999 19.685   0   0 9.999 3216   2 0.175
116567 1110.08 1633.18 99.999  9.999 20.067   0   0 9.999 3136   0 0.312
116568 1120.67 1635.24 20.628  0.390 20.238  77   0 0.422 2878   0 0.429
116569 1265.28 1636.43 20.981  1.271 19.709  82   0 0.162 3212   5 0.201
116570 1108.92 1638.28 99.999  9.999 20.039   0   0 9.999 3117   0 0.295
116571 1160.28 1639.02 99.999  9.999 19.792   0   0 9.999 3193   1 0.334
116572 1269.72 1640.95 99.999  9.999 20.431   0   0 9.999 3136   1 0.331
116573 1342.58 1640.08 99.999  9.999 20.057   0   0 9.999 3195   2 0.227
116574 1374.72 1641.02 99.999  9.999 20.122   0   0 9.999 3209   1 0.275
116577 1101.67 1640.38 99.999  9.999 19.942   0   0 9.999 3219   2 0.264
116578 1166.86 1642.26 99.999  9.999 20.367   0   0 9.999 3065   1 0.376
116580 1370.30 1645.01 99.999  9.999 19.829   0   0 9.999 3213   1 0.221
116581 1140.06 1645.67 20.276  0.138 20.138  82   0 0.272 2786   0 0.424
116582 1180.40 1644.84 99.999  9.999 20.797   0   0 9.999 2907   0 0.498
116584 1174.73 1647.39 99.999  9.999 20.213   0   0 9.999 3110   0 0.338
116585 1236.99 1647.96 99.999  9.999 20.405   0   0 9.999 3158   2 0.299
116586 1317.12 1646.66 99.999  9.999 20.560   0   0 9.999 3153   0 0.336
116587 1323.71 1650.34 99.999  9.999 19.903   0   0 9.999 3206   3 0.202
116590 1219.30 1649.46 99.999  9.999 20.159   0   0 9.999 3188   4 0.255
116591 1347.02 1649.76 99.999  9.999 19.854   0   0 9.999 3213   0 0.215
116592 1311.48 1650.24 99.999  9.999 19.744   0   0 9.999 3213   3 0.173
116594 1150.15 1652.01 99.999  9.999 19.531   0   0 9.999 3221   1 0.196
116596 1282.81 1653.59 99.999  9.999 20.074   0   0 9.999 3205   2 0.236
116598 1361.64 1657.81 99.999  9.999 20.549   0   0 9.999 3014   1 0.371
116602 1109.37 1658.61 20.719  0.254 20.465  82   0 0.270 3141   0 0.407
116603 1142.69 1657.88 99.999  9.999 19.346   0   0 9.999 3150   1 0.318
116605 1301.36 1660.10 99.999  9.999 19.965   0   0 9.999 3214   2 0.224
116606 1318.50 1660.89 99.999  9.999 20.170   0   0 9.999 3178   3 0.257
116608 1227.72 1661.88 99.999  9.999 19.909   0   0 9.999 3204   7 0.195
116610 1178.11 1663.85 99.999  9.999 19.596   0   0 9.999 3198   3 0.202
116611 1204.20 1665.56 99.999  9.999 20.017   0   0 9.999 3194   1 0.227
116612 1238.65 1664.41 99.999  9.999 19.826   0   0 9.999 3209   1 0.191
116614 1285.47 1665.63 99.999  9.999 20.062   0   0 9.999 3179   6 0.227
116623 1108.76 1673.76 99.999  9.999 19.822   0   0 9.999 3213   3 0.226
116624 1291.04 1673.62 99.999  9.999 19.953   0   0 9.999 3197   2 0.228
116626 1169.43 1675.55 99.999  9.999 20.087   0   0 9.999 3197   1 0.263
116628 1123.61 1678.21 99.999  9.999 19.852   0   0 9.999 3214   0 0.211
116632 1361.10 1678.15 99.999  9.999 19.788   0   0 9.999 3190   4 0.219
116637 1390.94 1681.60 99.999  9.999 19.370   0   0 9.999 3218   4 0.148
116640 1328.87 1685.20 99.999  9.999 20.421   0   0 9.999 3117   0 0.329
116644 1162.68 1596.54 99.999  9.999 19.958   0   0 9.999 3137   0 0.395
116647 1334.90 1683.28 21.021  0.583 20.438  82   0 0.168 2997   0 0.363
116664 1174.29 1563.15 99.999  9.999 20.015   0   0 9.999 3171   1 0.275
116666 1357.52 1601.69 99.999  9.999 19.475   0   0 9.999 3209   2 0.162
116678 1222.38 1748.92 16.706  3.031 13.676  85   0 0.011 3235   3 0.004
116681 1339.90 1777.97 17.010  3.072 13.938  85   0 0.012 3234   4 0.005
116683 1130.96 1791.42 15.835  2.622 13.212  85   0 0.010 3236   2 0.006
116684 1118.87 1812.11 16.176  2.777 13.399  85   0 0.010 3235   3 0.005
116685 1106.79 1838.31 15.982  2.167 13.815  85   0 0.006 3235   3 0.005
116688 1355.60 1884.02 13.087  0.332 12.755  84   1 0.011 3229   9 0.010
116689 1368.70 1885.96 15.093  9.999 99.999  85   0 0.023    0   0 9.999
116691 1228.98 1907.46 16.547  3.617 12.930  85   0 0.040 3237   1 0.018
116692 1391.37 1906.94 15.217  1.484 13.734  85   0 0.004 3236   2 0.003
116694 1209.30 1967.58 14.434  1.565 12.869  84   1 0.003 3225  13 0.006
116695 1394.25 1979.74 13.692  0.537 13.155  84   1 0.005 3228  10 0.004
116720 1305.25 1727.99 17.049  2.540 14.509  84   1 0.010 3237   1 0.004
116721 1332.76 1753.43 16.637  2.542 14.094  85   0 0.008 3236   2 0.004
116723 1203.71 1767.09 15.872  1.464 14.408  85   0 0.005 3231   7 0.004
116725 1361.28 1768.61 16.981  2.386 14.594  85   0 0.012 3236   2 0.007
116726 1274.99 1787.58 17.246  2.423 14.823  84   1 0.009 3229   9 0.004
116728 1358.34 1792.96 17.322  2.567 14.755  85   0 0.010 3234   4 0.004
116730 1107.28 1802.64 16.817  2.122 14.695  85   0 0.007 3231   7 0.005
116732 1393.18 1821.43 16.852  2.151 14.702  85   0 0.008 3229   9 0.004
116736 1173.72 1845.86 16.716  1.992 14.723  85   0 0.007 3231   7 0.004
116737 1253.37 1859.93 17.215  2.576 14.639  85   0 0.010 3233   5 0.004
116739 1280.71 1877.06 16.750  2.088 14.663  84   1 0.010 3236   2 0.007
116741 1309.80 1901.97 15.040  0.808 14.232  85   0 0.003 3231   7 0.004
116742 1197.54 1906.35 17.228  2.353 14.875  85   0 0.011 3233   5 0.005
116743 1102.94 1917.89 16.745  1.906 14.838  85   0 0.007 3231   7 0.005
116745 1171.57 1935.10 17.062  2.158 14.904  84   1 0.009 3231   7 0.005
116747 1207.65 1956.45 15.411  0.982 14.429  84   1 0.004 3229   9 0.005
116748 1271.46 1954.48 17.306  2.378 14.927  85   0 0.010 3235   3 0.005
116749 1358.63 1962.78 16.792  2.104 14.688  85   0 0.007 3231   7 0.004
116750 1312.76 1968.47 16.581  2.275 14.307  85   0 0.006 3231   7 0.004
116779 1360.51 1765.03 17.783  2.044 15.739  85   0 0.020 3230   8 0.013
116780 1229.91 1696.29 16.524  1.356 15.168  85   0 0.006 3230   8 0.006
116785 1273.87 1714.23 17.794  2.258 15.536  85   0 0.013 3232   6 0.006
116786 1252.34 1716.86 17.336  2.218 15.119  85   0 0.009 3229   9 0.005
116787 1134.30 1719.64 17.618  2.168 15.450  84   1 0.010 3227  11 0.007
116789 1372.72 1726.38 18.076  2.417 15.659  85   0 0.015 3235   3 0.008
116791 1363.36 1738.87 17.754  2.397 15.357  85   0 0.012 3228  10 0.006
116792 1142.33 1741.51 16.082  1.029 15.052  85   0 0.005 3230   8 0.005
116793 1319.30 1740.45 16.689  1.042 15.648  85   0 0.006 3232   6 0.007
116795 1211.52 1746.20 17.668  1.903 15.765  85   0 0.013 3227  11 0.010
116796 1142.37 1751.84 17.891  2.204 15.687  85   0 0.015 3234   4 0.007
116797 1203.30 1757.62 17.544  1.993 15.551  85   0 0.010 3232   6 0.007
116799 1147.71 1762.47 17.281  2.095 15.185  85   0 0.010 3233   5 0.005
116800 1245.82 1766.46 17.319  2.121 15.199  84   1 0.009 3230   8 0.005
116801 1263.83 1772.59 17.394  2.123 15.272  85   0 0.012 3234   4 0.006
116802 1298.82 1773.55 18.086  2.231 15.855  85   0 0.019 3231   7 0.008
116804 1134.75 1778.24 17.531  2.204 15.327  84   1 0.010 3228  10 0.006
116807 1148.14 1781.36 17.368  2.011 15.357  85   0 0.013 3233   5 0.006
116811 1239.64 1787.15 17.733  2.095 15.638  85   0 0.014 3231   7 0.007
116813 1120.57 1791.92 17.308  2.316 14.991  85   0 0.011 3232   6 0.007
116814 1100.07 1794.63 17.596  2.006 15.590  85   0 0.012 3228  10 0.008
116815 1168.77 1795.47 17.229  1.932 15.297  85   0 0.010 3232   6 0.006
116818 1133.49 1809.33 17.676  1.937 15.740  85   0 0.011 3230   8 0.009
116819 1234.07 1813.03 17.180  2.052 15.127  85   0 0.010 3228  10 0.005
116821 1273.12 1816.21 18.077  2.299 15.777  85   0 0.016 3234   4 0.007
116823 1152.76 1825.11 17.317  1.971 15.346  85   0 0.011 3234   4 0.007
116824 1225.42 1834.23 17.449  2.082 15.367  84   1 0.011 3232   6 0.006
116825 1117.43 1840.88 17.174  1.887 15.288  85   0 0.010 3233   5 0.007
116826 1275.61 1841.93 17.486  2.044 15.442  84   1 0.011 3229   9 0.007
116829 1263.76 1850.29 16.695  1.452 15.243  85   0 0.013 3234   4 0.012
116830 1157.71 1852.65 17.104  1.906 15.199  85   0 0.007 3232   6 0.005
116831 1113.83 1859.36 17.693  2.276 15.418  85   0 0.012 3231   7 0.009
116832 1152.59 1863.69 17.526  2.013 15.513  85   0 0.009 3231   7 0.007
116834 1134.39 1864.19 16.989  1.137 15.852  84   1 0.008 3226  12 0.008
116835 1286.85 1873.33 17.255  2.215 15.040  85   0 0.010 3230   8 0.005
116836 1244.06 1873.92 17.604  1.972 15.633  85   0 0.012 3233   5 0.007
116838 1282.37 1892.16 15.991  0.892 15.098  85   0 0.004 3235   3 0.005
116840 1202.87 1892.84 17.865  2.181 15.684  85   0 0.016 3229   9 0.007
116841 1244.52 1892.33 17.615  2.150 15.465  85   0 0.012 3231   7 0.007
116842 1177.27 1894.22 17.345  2.158 15.187  85   0 0.013 3234   4 0.005
116844 1114.83 1900.85 17.611  1.968 15.643  85   0 0.012 3230   8 0.007
116845 1270.88 1900.89 17.517  2.035 15.482  85   0 0.014 3228  10 0.006
116847 1110.41 1912.24 17.556  1.996 15.560  84   1 0.011 3232   6 0.007
116848 1297.85 1913.04 17.390  1.900 15.490  85   0 0.011 3234   4 0.006
116849 1121.52 1916.44 17.226  2.071 15.156  85   0 0.008 3231   7 0.006
116851 1183.59 1918.46 17.402  1.678 15.724  84   1 0.011 3232   6 0.007
116853 1361.68 1922.05 16.516  1.025 15.491  85   0 0.006 3236   2 0.007
116854 1211.50 1923.08 18.014  2.203 15.811  85   0 0.015 3230   8 0.008
116855 1276.49 1926.06 17.952  2.336 15.616  85   0 0.013 3227  11 0.007
116856 1137.32 1928.23 17.420  2.405 15.016  85   0 0.011 3234   4 0.005
116857 1163.68 1927.81 17.651  2.322 15.328  85   0 0.012 3230   8 0.005
116859 1242.54 1931.88 18.178  2.628 15.550  84   1 0.015 3223  15 0.006
116861 1126.64 1938.04 17.401  2.185 15.215  85   0 0.010 3232   6 0.005
116862 1336.50 1943.69 18.026  2.390 15.636  85   0 0.016 3223  15 0.007
116863 1305.74 1946.72 17.984  2.141 15.843  84   1 0.016 3230   8 0.010
116865 1113.25 1955.20 16.989  1.668 15.321  85   0 0.009 3232   6 0.006
116866 1233.60 1954.19 17.609  2.072 15.537  85   0 0.018 3232   6 0.009
116867 1228.36 1955.53 17.466  2.109 15.356  84   1 0.012 3235   3 0.007
116869 1137.47 1959.36 17.574  2.157 15.417  85   0 0.012 3231   7 0.006
116872 1266.62 1966.02 17.790  2.213 15.577  85   0 0.017 3231   7 0.007
116874 1163.76 1973.36 17.775  2.220 15.555  85   0 0.013 3233   5 0.008
116875 1173.26 1975.66 17.736  2.120 15.617  84   1 0.012 3231   7 0.007
116876 1177.84 1979.85 17.565  2.171 15.394  84   1 0.013 3235   3 0.008
116877 1277.89 1980.16 17.476  1.932 15.544  85   0 0.011 3231   7 0.006
116878 1350.91 1980.97 17.941  2.375 15.566  85   0 0.015 3232   6 0.007
116880 1318.76 1982.55 18.049  2.376 15.673  85   0 0.024 3231   7 0.011
116969 1206.53 1745.47 18.132  1.238 16.894  85   0 0.019 3232   5 0.020
116970 1259.41 1850.39 17.880  1.347 16.533  85   0 0.088 3238   0 0.083
116978 1372.35 1686.27 17.396  1.371 16.025  85   0 0.014 3234   3 0.013
116979 1319.62 1692.50 18.108  2.079 16.029  85   0 0.016 3234   4 0.009
116981 1218.13 1707.14 17.964  1.366 16.598  85   0 0.020 3233   4 0.019
116984 1352.68 1717.87 18.370  2.234 16.136  84   0 0.017 3233   5 0.009
116986 1229.17 1720.03 18.425  1.910 16.515  85   0 0.021 3228   9 0.012
116988 1169.70 1742.03 18.255  1.319 16.936  85   0 0.019 3228   7 0.018
116994 1236.28 1777.10 18.409  2.101 16.308  85   0 0.021 3230   8 0.011
116997 1315.38 1786.29 18.337  2.248 16.089  85   0 0.021 3232   4 0.009
116998 1346.84 1784.59 18.971  2.211 16.760  83   1 0.030 3228   8 0.019
117002 1132.95 1799.97 17.919  1.806 16.113  84   1 0.016 3226  12 0.018
117003 1157.81 1805.62 18.750  2.164 16.586  85   0 0.031 3233   3 0.014
117006 1115.08 1814.60 18.094  1.591 16.503  85   0 0.050 3229   9 0.065
117007 1103.77 1815.25 18.411  1.765 16.646  85   0 0.021 3232   6 0.018
117009 1348.57 1819.23 18.757  2.114 16.643  84   0 0.026 3229   8 0.013
117010 1228.64 1820.63 18.268  1.913 16.355  85   0 0.019 3229   9 0.012
117012 1173.23 1827.12 17.494  1.201 16.292  85   0 0.010 3233   5 0.010
117014 1235.76 1827.86 17.890  1.279 16.612  85   0 0.015 3225  12 0.014
117019 1113.51 1845.21 17.849  1.738 16.111  85   0 0.019 3227  11 0.016
117020 1132.02 1853.03 18.042  1.331 16.711  85   0 0.013 3230   8 0.014
117021 1247.33 1852.87 18.507  1.866 16.641  84   0 0.024 3231   5 0.015
117022 1314.16 1855.08 18.370  1.854 16.516  85   0 0.021 3230   8 0.013
117023 1189.84 1858.01 18.029  1.220 16.809  85   0 0.016 3233   5 0.016
117026 1350.46 1867.19 18.589  1.973 16.616  85   0 0.038 3229   9 0.022
117027 1226.02 1869.15 18.319  2.033 16.286  85   0 0.017 3227   9 0.010
117029 1348.27 1871.78 17.831  1.401 16.430  85   0 0.027 3230   8 0.020
117030 1263.38 1873.98 18.617  2.167 16.450  84   0 0.027 3232   6 0.012
117032 1355.07 1879.10 99.999  9.999 16.492   0   0 9.999 3235   3 0.066
117033 1262.69 1884.29 17.830  1.259 16.571  84   1 0.015 3230   8 0.013
117034 1121.32 1887.93 17.853  1.334 16.519  85   0 0.012 3230   5 0.012
117035 1374.84 1892.71 19.108  9.999 99.999  84   0 0.080    0   0 9.999
117036 1371.15 1889.55 17.641  9.999 99.999  85   0 0.122    0   0 9.999
117037 1310.05 1895.31 18.252  1.941 16.311  85   0 0.027 3229   8 0.016
117038 1276.66 1901.88 18.103  1.723 16.379  84   1 0.019 3228   9 0.013
117039 1234.74 1904.23 17.497  1.273 16.224  85   0 0.018 3236   2 0.049
117044 1262.79 1911.82 18.706  2.227 16.478  84   1 0.024 3230   6 0.012
117051 1225.56 1946.81 18.325  2.154 16.171  85   0 0.022 3231   7 0.010
117052 1128.47 1951.88 18.278  2.048 16.231  85   0 0.019 3233   5 0.010
117053 1107.00 1952.54 18.713  2.145 16.567  85   0 0.026 3229   7 0.014
117054 1366.45 1952.31 18.839  2.110 16.729  85   0 0.029 3231   5 0.015
117055 1146.33 1953.42 17.959  1.461 16.499  85   0 0.018 3228  10 0.013
117056 1222.26 1959.17 18.603  1.921 16.682  85   0 0.034 3234   3 0.019
117057 1386.08 1959.92 18.630  2.132 16.498  85   0 0.029 3232   3 0.013
117061 1259.25 1971.41 18.550  1.660 16.890  83   1 0.024 3225  10 0.019
117063 1163.60 1979.28 18.735  2.136 16.599  85   0 0.028 3231   6 0.015
117064 1147.56 1980.77 18.274  2.081 16.193  84   1 0.017 3228  10 0.010
117150 1166.89 1742.15 19.453  1.724 17.729  84   0 0.054 3227   7 0.035
117151 1154.67 1804.26 18.582  1.674 16.908  85   0 0.029 3232   5 0.018
117152 1230.54 1829.41 19.689  1.958 17.731  85   0 0.059 3221  12 0.038
117154 1193.30 1856.53 18.797  1.396 17.401  84   1 0.029 3231   4 0.027
117155 1351.28 1874.20 18.559  1.157 17.402  84   1 0.065 3221  17 0.049
117156 1261.16 1971.82 18.550  0.965 17.584  83   1 0.024 3232   4 0.036
117160 1350.55 1688.59 18.226  1.415 16.811  85   0 0.120 3234   0 0.073
117161 1212.83 1686.29 19.452  2.120 17.332  84   0 0.053 3226   6 0.024
117162 1239.59 1687.01 18.514  1.386 17.128  85   0 0.017 3230   7 0.022
117164 1175.70 1690.61 18.946  1.484 17.462  82   2 0.045 3229   4 0.025
117166 1112.36 1693.03 19.163  2.205 16.957  84   0 0.048 3228   5 0.017
117169 1135.88 1695.52 19.016  1.937 17.079  84   0 0.036 3223   9 0.019
117170 1394.09 1694.27 19.032  1.662 17.370  84   0 0.035 3228   5 0.023
117171 1296.01 1695.74 19.302  1.717 17.586  84   0 0.035 3222   8 0.027
117174 1148.54 1703.25 19.581  2.077 17.504  83   0 0.045 3222   7 0.027
117178 1246.43 1709.13 18.781  1.608 17.173  85   0 0.033 3228   9 0.023
117179 1181.82 1709.21 19.056  1.442 17.614  83   1 0.029 3229   4 0.029
117180 1280.33 1712.84 18.800  1.269 17.531  84   0 0.028 3226   5 0.033
