# OGLE EWS map.dat file for OGLE-2024-BLG-0223
# EWS paper: Udalski et al. 2015, Acta Astron., 65, 1
# EWS website: https://ogle.astrouw.edu.pl/ogle4/ews/ews.html
col0   col1    col2    V       col4  I       col6 col7 col8 col9 col10 col11
159218 1596.37 4084.90 21.863  2.909 18.953  69   0 0.321 2889   0 0.087
159219 1620.68 4084.83 99.999  9.999 18.826   0   0 9.999 2887   3 0.077
159233 1539.66 4089.78 21.904  2.987 18.917  72   0 0.358 2888   2 0.082
159239 1612.70 4089.53 99.999  9.999 19.616   0   0 9.999 2883   3 0.148
159243 1645.58 4091.98 99.999  9.999 19.226   0   0 9.999 2886   3 0.109
159248 1581.09 4093.72 99.999  9.999 18.837   0   0 9.999 2896   3 0.180
159256 1562.86 4096.89 99.999  9.999 19.183   0   0 9.999 2889   4 0.125
159257 1593.07 4094.30 99.999  9.999 19.457   0   0 9.999 2879   0 0.164
159261 1588.85 4097.31 99.999  9.999 19.413   0   0 9.999 2865   2 0.220
159267 1647.10 4099.84 99.999  9.999 19.399   0   0 9.999 2875   4 0.132
159282 1580.15 4103.50 99.999  9.999 19.202   0   0 9.999 2882   5 0.124
159283 1611.05 4102.08 99.999  9.999 19.407   0   0 9.999 2875   4 0.125
159296 1611.51 4108.31 99.999  9.999 19.265   0   0 9.999 2881   1 0.115
159302 1620.96 4111.03 99.999  9.999 18.769   0   0 9.999 2887   2 0.140
159308 1645.89 4115.11 99.999  9.999 19.612   0   0 9.999 2872   1 0.151
159322 1589.92 4117.48 99.999  9.999 18.964   0   0 9.999 2878   2 0.089
159323 1603.13 4116.47 99.999  9.999 19.535   0   0 9.999 2869   2 0.138
159328 1543.38 4118.57 99.999  9.999 19.227   0   0 9.999 2874   2 0.135
159336 1588.54 4121.36 99.999  9.999 19.257   0   0 9.999 2869   3 0.110
159360 1553.15 4132.73 99.999  9.999 19.389   0   0 9.999 2852   2 0.132
159365 1561.12 4135.16 99.999  9.999 19.328   0   0 9.999 2850   0 0.123
159370 1547.82 4135.18 99.999  9.999 19.264   0   0 9.999 2850   2 0.113
159373 1555.01 4135.98 99.999  9.999 18.974   0   0 9.999 2851   3 0.089
159376 1539.75 4136.79 99.999  9.999 19.621   0   0 9.999 2841   3 0.167
159377 1617.35 4137.17 99.999  9.999 19.442   0   0 9.999 2841   4 0.124
159378 1637.86 4139.19 99.999  9.999 19.481   0   0 9.999 2829   4 0.136
159384 1628.21 4140.69 99.999  9.999 19.314   0   0 9.999 2828   2 0.114
159395 1582.17 4143.92 99.999  9.999 19.034   0   0 9.999 2832   2 0.127
159399 1549.20 4144.35 99.999  9.999 19.393   0   0 9.999 2829   2 0.128
159412 1585.90 4148.68 99.999  9.999 18.965   0   0 9.999 2818   0 0.422
159426 1553.49 4153.53 99.999  9.999 19.174   0   0 9.999 2804   1 0.099
159431 1598.71 4156.10 99.999  9.999 19.281   0   0 9.999 2796   2 0.138
159439 1619.04 4160.20 99.999  9.999 19.292   0   0 9.999 2782   3 0.114
159445 1605.45 4159.69 99.999  9.999 19.653   0   0 9.999 2776   4 0.166
159459 1645.16 4164.85 99.999  9.999 19.683   0   0 9.999 2752   4 0.183
159467 1597.21 4169.41 99.999  9.999 19.084   0   0 9.999 2663   3 0.216
159480 1600.42 4175.61 99.999  9.999 19.783   0   0 9.999 2555   0 0.288
159486 1542.68 4180.63 99.999  9.999 19.042   0   0 9.999 2724   2 0.092
159487 1583.55 4178.58 99.999  9.999 19.906   0   0 9.999  388   0 0.743
159495 1589.86 4183.69 99.999  9.999 20.089   0   0 9.999 1681   0 0.503
159496 1592.19 4180.64 99.999  9.999 20.028   0   0 9.999  894   0 0.634
159497 1647.80 4179.44 99.999  9.999 19.528   0   0 9.999 2724   3 0.156
159502 1554.66 4182.01 99.999  9.999 19.006   0   0 9.999 2716   5 0.088
159506 1623.76 4182.03 99.999  9.999 19.686   0   0 9.999 2706   7 0.152
159511 1560.46 4184.99 99.999  9.999 19.510   0   0 9.999 2706   2 0.145
159512 1641.20 4185.16 99.999  9.999 19.473   0   0 9.999 2708   0 0.147
159521 1602.41 4187.07 99.999  9.999 19.692   0   0 9.999 2696   2 0.200
159526 1630.95 4190.13 99.999  9.999 19.186   0   0 9.999 2697   4 0.110
159530 1545.43 4191.19 99.999  9.999 19.340   0   0 9.999 2695   4 0.123
159546 1588.92 4193.87 99.999  9.999 19.475   0   0 9.999 2693   1 0.144
159562 1581.68 4199.05 99.999  9.999 19.347   0   0 9.999 2679   5 0.122
159567 1606.56 4201.18 99.999  9.999 19.127   0   0 9.999 2671   3 0.099
159571 1642.45 4200.78 99.999  9.999 19.734   0   0 9.999 2656   2 0.181
159576 1540.00 4203.58 99.999  9.999 19.114   0   0 9.999 2649   4 0.135
159584 1631.42 4210.33 21.408  2.493 18.915  66   0 0.247 2635   1 0.099
159586 1555.86 4213.45 99.999  9.999 19.286   0   0 9.999 2476   0 0.343
159592 1626.76 4213.51 21.949  3.032 18.917  64   1 0.328 2621   2 0.091
159593 1542.59 4212.37 99.999  9.999 19.554   0   0 9.999 2552   1 0.309
159598 1562.59 4213.58 99.999  9.999 19.370   0   0 9.999 2613   3 0.151
159601 1598.34 4217.00 99.999  9.999 18.657   0   0 9.999 2611   5 0.091
159602 1632.37 4215.93 99.999  9.999 19.305   0   0 9.999 2610   3 0.164
159603 1558.74 4217.43 99.999  9.999 19.745   0   0 9.999 2541   0 0.251
159604 1643.15 4216.94 99.999  9.999 20.008   0   0 9.999 2578   0 0.293
159606 1549.34 4220.70 99.999  9.999 19.429   0   0 9.999 2549   1 0.231
159607 1553.67 4217.19 99.999  9.999 19.669   0   0 9.999 2379   0 0.394
159608 1604.34 4218.15 99.999  9.999 19.526   0   0 9.999 2579   6 0.211
159609 1613.66 4217.89 99.999  9.999 19.414   0   0 9.999 2601   1 0.130
159613 1540.03 4220.09 99.999  9.999 19.768   0   0 9.999 2492   2 0.265
159615 1647.15 4221.14 99.999  9.999 19.315   0   0 9.999 2566   4 0.188
159621 1599.89 4223.77 99.999  9.999 19.255   0   0 9.999 2555  12 0.151
159623 1631.60 4224.12 99.999  9.999 18.927   0   0 9.999 2572   1 0.096
159625 1615.05 4224.05 99.999  9.999 19.389   0   0 9.999 2567   1 0.140
159631 1636.05 4226.36 99.999  9.999 19.495   0   0 9.999 2551   2 0.160
159633 1567.39 4228.45 21.684  2.717 18.967  61   0 0.330 2538   1 0.100
159650 1604.59 4234.43 22.095  3.140 18.955  61   0 0.475 2484   2 0.088
159651 1630.94 4233.13 99.999  9.999 19.573   0   0 9.999 2482   1 0.154
159656 1636.06 4236.88 21.617  2.395 19.222  60   0 0.237 2464   3 0.110
159661 1588.28 4238.83 99.999  9.999 19.281   0   0 9.999 2413   4 0.115
159664 1551.52 4238.70 99.999  9.999 19.376   0   0 9.999 2421   2 0.138
159698 1539.48 4251.65 99.999  9.999 19.071   0   0 9.999 2272   3 0.096
159706 1564.29 4252.13 99.999  9.999 19.708   0   0 9.999 2254   2 0.177
159709 1606.81 4254.52 21.335  2.174 19.161  59   0 0.207 2238   1 0.168
159711 1627.07 4252.93 99.999  9.999 20.007   0   0 9.999 2234   0 0.251
159713 1584.93 4257.66 99.999  9.999 19.388   0   0 9.999 2186   4 0.145
159714 1580.86 4255.89 99.999  9.999 19.500   0   0 9.999 2198   2 0.151
159717 1553.06 4257.07 99.999  9.999 19.386   0   0 9.999 2200   0 0.137
159723 1628.32 4260.95 99.999  9.999 18.846   0   0 9.999 2149   0 0.090
159725 1623.27 4260.14 99.999  9.999 19.432   0   0 9.999 2159   2 0.157
159726 1635.91 4260.46 99.999  9.999 19.331   0   0 9.999 2158   1 0.119
159730 1566.11 4262.10 99.999  9.999 19.000   0   0 9.999 2129   2 0.098
159734 1556.44 4262.91 99.999  9.999 19.291   0   0 9.999 2115   4 0.120
159751 1587.01 4266.86 99.999  9.999 19.930   0   0 9.999 2057   2 0.234
159752 1636.59 4265.52 99.999  9.999 19.653   0   0 9.999 2085   1 0.162
159763 1576.99 4271.65 99.999  9.999 19.158   0   0 9.999 2024   0 0.111
159770 1637.74 4274.93 99.999  9.999 19.111   0   0 9.999 1963   2 0.101
159772 1564.54 4274.61 99.999  9.999 20.014   0   0 9.999 1956   1 0.234
159780 1557.37 4278.37 99.999  9.999 19.219   0   0 9.999 1919   2 0.120
159790 1541.28 4285.73 99.999  9.999 19.212   0   0 9.999 1780   3 0.109
159794 1582.66 4284.56 99.999  9.999 19.222   0   0 9.999 1828   2 0.116
159798 1574.60 4284.85 99.999  9.999 19.535   0   0 9.999 1809   2 0.193
159803 1589.28 4288.91 99.999  9.999 19.301   0   0 9.999 1729   1 0.131
159805 1595.30 4286.64 99.999  9.999 19.689   0   0 9.999 1757   1 0.201
159808 1617.00 4290.67 99.999  9.999 19.233   0   0 9.999 1709   3 0.143
159810 1607.31 4289.67 20.751  1.705 19.046  45   0 0.169 1716   1 0.101
159815 1630.62 4290.16 99.999  9.999 19.817   0   0 9.999 1703   2 0.231
159816 1645.58 4291.01 99.999  9.999 19.595   0   0 9.999 1694   2 0.155
159821 1605.36 4293.01 99.999  9.999 19.106   0   0 9.999 1634   0 0.110
159826 1563.75 4296.57 21.646  2.555 19.091  45   0 0.261 1527   2 0.099
159834 1589.63 4298.14 99.999  9.999 18.930   0   0 9.999 1501   0 0.184
159848 1626.29 4306.77 99.999  9.999 19.279   0   0 9.999 1219   1 0.144
159851 1593.28 4309.49 20.828  1.640 19.187  39   0 0.545 1151   0 0.405
159852 1611.22 4306.73 21.979  2.366 19.613  35   0 0.403 1216   0 0.214
159856 1550.69 4304.50 99.999  9.999 19.065   0   0 9.999 1302   0 0.127
159872 1568.58 4310.27 99.999  9.999 19.080   0   0 9.999 1125   2 0.136
159877 1588.88 4312.69 99.999  9.999 18.932   0   0 9.999 1065   0 0.452
159878 1618.48 4312.01 99.999  9.999 19.089   0   0 9.999 1083   1 0.129
159882 1581.33 4314.34 21.243  1.861 19.381  35   0 0.754  966   0 0.380
159887 1636.63 4315.83 99.999  9.999 18.673   0   0 9.999  957   9 0.100
159890 1575.70 4318.14 21.662  1.648 20.014  20   0 0.492  808   0 0.561
159893 1602.36 4316.71 99.999  9.999 19.366   0   0 9.999  936   0 0.332
159894 1612.93 4316.27 99.999  9.999 19.490   0   0 9.999  959   3 0.249
159895 1645.50 4317.80 99.999  9.999 19.092   0   0 9.999  911   3 0.261
159900 1583.84 4322.20 99.999  9.999 18.949   0   0 9.999   34   0 0.741
159901 1585.59 4318.32 99.999  9.999 19.869   0   0 9.999  207   0 0.968
159908 1596.71 4321.01 99.999  9.999 18.451   0   0 9.999  850   0 0.480
159916 1551.54 4324.01 99.999  9.999 99.999   0   0 9.999    0   0 9.999
159926 1584.33 4327.62 99.999  9.999 99.999   0   0 9.999    0   0 9.999
159927 1596.12 4328.93 99.999  9.999 99.999   0   0 9.999    0   0 9.999
159931 1600.01 4325.64 99.999  9.999 99.999   0   0 9.999    0   0 9.999
159938 1540.99 4329.23 99.999  9.999 99.999   0   0 9.999    0   0 9.999
159940 1630.60 4330.33 99.999  9.999 99.999   0   0 9.999    0   0 9.999
159945 1612.81 4332.64 99.999  9.999 99.999   0   0 9.999    0   0 9.999
159948 1577.88 4332.88 99.999  9.999 99.999   0   0 9.999    0   0 9.999
159951 1621.92 4333.36 99.999  9.999 99.999   0   0 9.999    0   0 9.999
159957 1586.63 3968.75 21.208  2.382 18.825  74   1 0.185 2882   7 0.109
159959 1557.58 4032.48 99.999  9.999 19.822   0   0 9.999 2849   2 0.201
159965 1629.23 4284.37 99.999  9.999 19.760   0   0 9.999 1817   4 0.198
159971 1621.48 4195.31 99.999  9.999 20.359   0   0 9.999 2647   2 0.294
159972 1619.19 3986.33 99.999  9.999 19.641   0   0 9.999 2874   4 0.157
159973 1632.49 4035.30 99.999  9.999 20.057   0   0 9.999 2867   2 0.232
159977 1638.08 4136.28 99.999  9.999 20.179   0   0 9.999 2815   3 0.254
160079 1594.52 3958.36 99.999  9.999 19.747   0   0 9.999 2870   5 0.203
160083 1545.93 3961.61 99.999  9.999 19.672   0   0 9.999 2880   2 0.172
160085 1608.38 3960.11 99.999  9.999 20.366   0   0 9.999 2827   2 0.298
160092 1572.02 3962.32 99.999  9.999 20.017   0   0 9.999 2860   3 0.261
160093 1633.43 3962.96 99.999  9.999 19.885   0   0 9.999 2868   1 0.194
160097 1617.33 3963.46 99.999  9.999 19.934   0   0 9.999 2861   2 0.204
160101 1547.73 3965.26 99.999  9.999 19.538   0   0 9.999 2884   1 0.153
160102 1568.90 3965.15 99.999  9.999 20.392   0   0 9.999 2824   1 0.312
160105 1610.16 3970.62 99.999  9.999 20.080   0   0 9.999 2844   1 0.242
160123 1540.76 3972.77 99.999  9.999 19.609   0   0 9.999 2877   5 0.154
160124 1615.38 3971.62 99.999  9.999 20.324   0   0 9.999 2841   0 0.287
160129 1625.20 3974.09 99.999  9.999 19.820   0   0 9.999 2873   1 0.180
160143 1549.02 3977.01 99.999  9.999 19.675   0   0 9.999 2879   2 0.159
160146 1580.56 3978.55 99.999  9.999 19.807   0   0 9.999 2848   2 0.218
160149 1599.89 3978.96 99.999  9.999 19.725   0   0 9.999 2845   2 0.267
160150 1645.58 3977.89 99.999  9.999 20.051   0   0 9.999 2837   2 0.324
160156 1631.32 3980.24 99.999  9.999 20.176   0   0 9.999 2846   1 0.259
160166 1583.90 3981.71 99.999  9.999 20.340   0   0 9.999 2686   1 0.319
160170 1555.20 3984.52 99.999  9.999 19.818   0   0 9.999 2872   5 0.179
160171 1596.98 3983.59 99.999  9.999 19.819   0   0 9.999 2835   4 0.269
160186 1622.85 3988.93 99.999  9.999 20.278   0   0 9.999 2844   1 0.277
160196 1639.95 3991.62 99.999  9.999 20.603   0   0 9.999 2499   0 0.411
160198 1558.27 3992.96 99.999  9.999 19.907   0   0 9.999 2870   1 0.195
160199 1605.81 3993.73 99.999  9.999 20.110   0   0 9.999 2870   1 0.245
160201 1583.75 3994.68 99.999  9.999 19.976   0   0 9.999 2860   1 0.238
160207 1591.01 3994.27 99.999  9.999 19.804   0   0 9.999 2870   2 0.190
160213 1623.24 3997.36 99.999  9.999 20.245   0   0 9.999 2857   3 0.298
160214 1540.04 3997.88 99.999  9.999 20.149   0   0 9.999 2839   0 0.238
160215 1629.61 3998.85 99.999  9.999 20.131   0   0 9.999 2869   1 0.251
160221 1575.82 3998.16 99.999  9.999 19.797   0   0 9.999 2876   1 0.225
160226 1570.13 4000.00 99.999  9.999 20.131   0   0 9.999 2731   0 0.367
160227 1611.07 4001.86 99.999  9.999 20.467   0   0 9.999 2783   0 0.329
160238 1596.68 4003.73 99.999  9.999 19.790   0   0 9.999 2832   0 0.361
160248 1563.84 4007.27 99.999  9.999 19.825   0   0 9.999 2831   3 0.230
160260 1553.75 4009.23 99.999  9.999 20.195   0   0 9.999 2847   1 0.258
160261 1570.05 4011.15 99.999  9.999 20.325   0   0 9.999 2674   0 0.343
160264 1597.64 4010.32 99.999  9.999 19.993   0   0 9.999 2861   3 0.212
160268 1628.42 4010.44 99.999  9.999 20.013   0   0 9.999 2868   0 0.222
160279 1572.40 4015.54 99.999  9.999 19.948   0   0 9.999 2842   1 0.266
160284 1549.20 4016.32 99.999  9.999 20.245   0   0 9.999 2846   1 0.270
160289 1639.61 4019.76 99.999  9.999 19.646   0   0 9.999 2882   1 0.159
160292 1634.44 4019.62 99.999  9.999 20.243   0   0 9.999 2850   1 0.274
160299 1558.83 4020.95 99.999  9.999 20.342   0   0 9.999 2603   1 0.406
160309 1605.79 4023.32 99.999  9.999 20.434   0   0 9.999 2755   0 0.332
160316 1626.47 4027.40 99.999  9.999 19.910   0   0 9.999 2870   1 0.211
160323 1573.50 4028.03 99.999  9.999 19.749   0   0 9.999 2880   1 0.188
160327 1622.28 4030.61 99.999  9.999 20.004   0   0 9.999 2875   3 0.225
160328 1634.24 4028.62 99.999  9.999 19.856   0   0 9.999 2868   2 0.207
160330 1546.02 4030.22 99.999  9.999 19.601   0   0 9.999 2887   2 0.150
160331 1611.05 4030.56 99.999  9.999 19.778   0   0 9.999 2789   6 0.268
160332 1643.98 4030.39 99.999  9.999 19.774   0   0 9.999 2872   2 0.178
160336 1562.03 4029.88 99.999  9.999 20.129   0   0 9.999 2819   1 0.265
160342 1597.26 4034.81 99.999  9.999 19.876   0   0 9.999 2864   1 0.203
160346 1592.33 4035.81 99.999  9.999 19.765   0   0 9.999 2862   4 0.178
160359 1551.67 4038.60 99.999  9.999 19.814   0   0 9.999 2875   0 0.180
160360 1612.70 4038.23 99.999  9.999 19.817   0   0 9.999 2866   3 0.200
160361 1643.58 4038.20 99.999  9.999 20.029   0   0 9.999 2867   2 0.238
160366 1616.87 4038.24 99.999  9.999 20.059   0   0 9.999 2867   2 0.239
160372 1545.32 4039.07 99.999  9.999 20.248   0   0 9.999 2853   1 0.266
160373 1577.80 4042.25 99.999  9.999 19.514   0   0 9.999 2884   2 0.141
160374 1573.36 4039.82 99.999  9.999 19.847   0   0 9.999 2873   3 0.196
160375 1598.41 4041.25 99.999  9.999 20.182   0   0 9.999 2743   1 0.332
160376 1603.01 4038.86 99.999  9.999 20.771   0   0 9.999 2595   0 0.436
160389 1635.15 4042.22 99.999  9.999 19.900   0   0 9.999 2870   2 0.189
160392 1604.49 4043.88 99.999  9.999 20.377   0   0 9.999 2571   0 0.471
160397 1610.73 4047.67 99.999  9.999 19.754   0   0 9.999 2846   2 0.224
160400 1649.22 4048.03 99.999  9.999 20.525   0   0 9.999 2807   1 0.336
160405 1641.19 4049.64 99.999  9.999 19.738   0   0 9.999 2875   0 0.172
160409 1540.46 4048.62 99.999  9.999 20.672   0   0 9.999 2785   0 0.372
160410 1637.44 4049.82 99.999  9.999 20.098   0   0 9.999 2841   0 0.232
160413 1582.96 4050.19 99.999  9.999 20.047   0   0 9.999 2845   0 0.224
160414 1591.06 4051.13 99.999  9.999 19.827   0   0 9.999 2526   0 0.421
160415 1618.02 4050.37 99.999  9.999 20.109   0   0 9.999 2841   0 0.242
160421 1550.30 4053.27 99.999  9.999 19.738   0   0 9.999 2864   4 0.177
160422 1560.46 4051.19 99.999  9.999 20.414   0   0 9.999 2817   0 0.319
160432 1641.31 4055.05 99.999  9.999 19.882   0   0 9.999 2877   2 0.196
160444 1562.01 4056.70 99.999  9.999 20.294   0   0 9.999 2831   1 0.284
160445 1578.07 4056.32 99.999  9.999 19.823   0   0 9.999 2873   3 0.187
160449 1594.66 4059.83 99.999  9.999 20.109   0   0 9.999 2480   0 0.439
160450 1624.55 4058.65 99.999  9.999 19.634   0   0 9.999 2885   1 0.176
160456 1634.64 4059.24 99.999  9.999 20.105   0   0 9.999 2868   2 0.246
160464 1571.97 4061.79 99.999  9.999 20.258   0   0 9.999 2843   0 0.262
160465 1578.30 4061.89 99.999  9.999 19.936   0   0 9.999 2866   3 0.206
160466 1639.90 4060.90 99.999  9.999 20.546   0   0 9.999 2802   0 0.346
160475 1587.94 4063.35 99.999  9.999 20.066   0   0 9.999 2833   1 0.241
160476 1627.55 4065.65 99.999  9.999 19.627   0   0 9.999 2882   1 0.221
160481 1546.03 4066.14 99.999  9.999 19.954   0   0 9.999 2797   0 0.311
160484 1564.23 4065.81 99.999  9.999 20.050   0   0 9.999 2864   1 0.224
160485 1601.74 4064.32 99.999  9.999 20.556   0   0 9.999 2759   0 0.361
160491 1613.23 4066.11 99.999  9.999 20.117   0   0 9.999 2864   2 0.260
160492 1637.53 4066.72 99.999  9.999 19.931   0   0 9.999 2798   0 0.316
160499 1572.19 4068.01 99.999  9.999 20.267   0   0 9.999 2851   1 0.269
160503 1584.11 4071.95 99.999  9.999 19.899   0   0 9.999 2870   2 0.203
160504 1587.28 4069.43 99.999  9.999 20.015   0   0 9.999 2863   1 0.217
160509 1639.78 4073.58 99.999  9.999 19.576   0   0 9.999 2873   3 0.162
160520 1580.96 4074.53 99.999  9.999 20.495   0   0 9.999 2836   1 0.335
160529 1544.71 4075.98 99.999  9.999 19.996   0   0 9.999 2840   3 0.263
160530 1562.34 4075.51 99.999  9.999 19.888   0   0 9.999 2871   3 0.195
160531 1626.47 4075.31 99.999  9.999 20.378   0   0 9.999 2782   1 0.314
160532 1634.60 4075.73 99.999  9.999 20.073   0   0 9.999 2837   1 0.265
160535 1540.96 4076.10 99.999  9.999 20.674   0   0 9.999 2741   0 0.416
160536 1604.76 4078.52 99.999  9.999 19.651   0   0 9.999 2875   1 0.155
160539 1588.48 4078.59 99.999  9.999 19.897   0   0 9.999 2869   4 0.193
160540 1649.26 4079.57 99.999  9.999 19.866   0   0 9.999 2874   3 0.214
160547 1575.87 4078.93 99.999  9.999 20.223   0   0 9.999 2842   2 0.271
160548 1625.74 4080.57 99.999  9.999 19.867   0   0 9.999 2867   4 0.188
160553 1539.29 4080.10 99.999  9.999 20.716   0   0 9.999 2749   0 0.390
160561 1624.48 4085.54 99.999  9.999 19.698   0   0 9.999 2879   0 0.172
160568 1600.03 4090.33 99.999  9.999 19.961   0   0 9.999 2858   4 0.208
160569 1602.87 4087.00 99.999  9.999 19.923   0   0 9.999 2869   3 0.189
160582 1633.48 4088.78 99.999  9.999 20.179   0   0 9.999 2863   1 0.247
160585 1556.93 4091.35 99.999  9.999 19.871   0   0 9.999 2864   1 0.189
160586 1623.67 4089.70 99.999  9.999 19.917   0   0 9.999 2869   1 0.195
160589 1548.23 4093.70 99.999  9.999 19.585   0   0 9.999 2885   3 0.154
160590 1604.95 4093.00 99.999  9.999 19.461   0   0 9.999 2887   3 0.133
160594 1589.43 4092.72 99.999  9.999 19.736   0   0 9.999 2789   2 0.305
160596 1540.28 4095.19 99.999  9.999 19.955   0   0 9.999 2869   0 0.201
160604 1602.56 4095.45 99.999  9.999 20.382   0   0 9.999 2833   3 0.293
160613 1606.45 4097.27 99.999  9.999 19.883   0   0 9.999 2875   6 0.196
160614 1621.48 4097.18 99.999  9.999 20.210   0   0 9.999 2845   1 0.252
160626 1615.31 4102.10 99.999  9.999 19.942   0   0 9.999 2861   2 0.203
160627 1641.64 4102.47 99.999  9.999 20.082   0   0 9.999 2869   1 0.226
160630 1554.05 4101.76 99.999  9.999 20.530   0   0 9.999 2815   0 0.377
160638 1542.26 4104.96 99.999  9.999 19.833   0   0 9.999 2874   2 0.186
160639 1620.60 4104.24 99.999  9.999 20.158   0   0 9.999 2858   0 0.273
160642 1590.32 4103.95 99.999  9.999 20.147   0   0 9.999 2843   0 0.255
160647 1566.92 4107.04 99.999  9.999 20.201   0   0 9.999 2759   0 0.346
160653 1629.82 4107.47 99.999  9.999 20.190   0   0 9.999 2839   1 0.286
160656 1585.94 4109.44 99.999  9.999 20.171   0   0 9.999 2848   0 0.254
160663 1616.85 4109.11 99.999  9.999 20.382   0   0 9.999 2794   0 0.334
160665 1542.96 4113.84 99.999  9.999 19.733   0   0 9.999 2852   3 0.180
160666 1648.83 4111.80 99.999  9.999 19.692   0   0 9.999 2865   1 0.172
160672 1558.81 4112.54 99.999  9.999 20.591   0   0 9.999 2758   0 0.357
160674 1630.12 4113.06 99.999  9.999 19.929   0   0 9.999 2842   0 0.247
160678 1577.33 4114.66 99.999  9.999 20.147   0   0 9.999 2840   2 0.247
160682 1642.00 4116.44 99.999  9.999 20.789   0   0 9.999 2743   0 0.407
160688 1583.37 4119.72 99.999  9.999 19.910   0   0 9.999 2859   2 0.198
160691 1614.25 4119.84 99.999  9.999 20.201   0   0 9.999 2810   1 0.281
160692 1625.31 4119.94 99.999  9.999 19.800   0   0 9.999 2833   5 0.239
160693 1629.94 4121.07 99.999  9.999 19.809   0   0 9.999 2837   4 0.183
160697 1562.29 4119.92 99.999  9.999 20.445   0   0 9.999 2796   0 0.315
160702 1646.07 4122.26 99.999  9.999 20.124   0   0 9.999 2845   2 0.245
160705 1555.38 4123.37 99.999  9.999 19.957   0   0 9.999 2746   0 0.301
160706 1597.54 4125.49 99.999  9.999 19.905   0   0 9.999 2854   0 0.197
160707 1617.30 4123.31 99.999  9.999 20.109   0   0 9.999 2806   1 0.270
160714 1576.94 4124.55 99.999  9.999 19.940   0   0 9.999 2853   2 0.197
160718 1540.00 4127.87 99.999  9.999 19.843   0   0 9.999 2849   2 0.204
160723 1545.18 4128.60 99.999  9.999 19.595   0   0 9.999 2847   1 0.214
160724 1553.96 4127.17 99.999  9.999 20.460   0   0 9.999 2656   0 0.387
160728 1625.91 4131.89 99.999  9.999 20.028   0   0 9.999 2834   1 0.211
160735 1629.57 4128.78 99.999  9.999 20.375   0   0 9.999 2788   0 0.283
160740 1561.73 4130.38 99.999  9.999 20.160   0   0 9.999 2824   3 0.253
160754 1622.50 4135.57 99.999  9.999 19.918   0   0 9.999 2828   3 0.188
160757 1602.22 4134.81 99.999  9.999 20.283   0   0 9.999 2800   1 0.271
